created_at,id,text,text_clean,probability,sentiment,timestamp
2021-06-11T11:57:32.000Z,1403320492321247232,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:57:32
2021-06-11T11:57:32.000Z,1403320492304519173,"RT @geoffkeighley: Live at Tesla event, @elonmusk is promising PS5-level performance in the Model S Plaid and showcasing Cyberpunk running…","RT : Live at Tesla event,  is promising PS5-level performance in the Model S Plaid and showcasing Cyberpunk running…",0.9997010231018066,POSITIVE,2021-06-11 11:57:32
2021-06-11T11:57:31.000Z,1403320489834074115,"RT @KraksTV: If not for Nigerian traffic, how much is Tesla that we cannot buy https://t.co/9iUP9MpmI1","RT : If not for Nigerian traffic, how much is Tesla that we cannot buy ",0.9200713634490967,NEGATIVE,2021-06-11 11:57:31
2021-06-11T11:57:30.000Z,1403320486075924480,RT @Anthea06274890: Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,RT : Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,0.957492470741272,NEGATIVE,2021-06-11 11:57:30
2021-06-11T11:57:29.000Z,1403320480350756866,"@RichardWByers @TaiigerBlue @DimaZeniuk @elonmusk @Tesla @EvaFoxU @1stMarsColonist @Kristennetten @dami_kolz @AustinTeslaClub @28delayslater @melaniemadri @Nikola_Truth @Model3Owners I have a model 3 I'm the Midwest.  My car charges in 4 hours at home.

Yea I personally put in an outlet just for it, but its not even a super charger charging in 40 minutes to full.","    Tesla          I have a model 3 I'm the Midwest. My car charges in 4 hours at home. Yea I personally put in an outlet just for it, but its not even a super charger charging in 40 minutes to full.",0.9991324543952942,NEGATIVE,2021-06-11 11:57:29
2021-06-11T11:57:28.000Z,1403320476714287105,@elonmusk Never! No btc payments no Tesla, Never! No btc payments no Tesla,0.9983968138694763,NEGATIVE,2021-06-11 11:57:28
2021-06-11T11:57:28.000Z,1403320476227694602,"@TeslaGong @elonmusk @Tesla @DrSallyL @_TeslaTom @sydney_ev @Teslarati @cleantechnica @TeslaStraya @Michael01996367 @TooOld4_This @GyroGordini @Big_Pete Disappointed but not surprised with the quote. Well under what I currently have the M3P- insured for.  You either insure it for the correct amount or save your pennies. If it gets written off, I want to replace it with the same thing. Can’t select the insured value - I’ll pass.","  Tesla           Disappointed but not surprised with the quote. Well under what I currently have the M3P- insured for. You either insure it for the correct amount or save your pennies. If it gets written off, I want to replace it with the same thing. Can’t select the insured value - I’ll pass.",0.9999557733535767,NEGATIVE,2021-06-11 11:57:28
2021-06-11T11:57:28.000Z,1403320474973655041,@above_thefog @stekkerauto @seeker69420 @28delayslater @Tesla @elonmusk Hopefully you're right. And the refresh was really needed. I wish they did new exterior too.,    Tesla  Hopefully you're right. And the refresh was really needed. I wish they did new exterior too.,0.998248815536499,POSITIVE,2021-06-11 11:57:28
2021-06-11T11:57:27.000Z,1403320472989749250,RT @vincent13031925: Tesla Model S Plaid launch mode 😱 https://t.co/8Ac838i4J1,RT : Tesla Model S Plaid launch mode 😱 ,0.8855330944061279,NEGATIVE,2021-06-11 11:57:27
2021-06-11T11:57:27.000Z,1403320471781875717,@stevesteranka @Erdayastronaut @Tesla @elonmusk Insane! I thought my Yamaha r1 was fast...,  Tesla  Insane! I thought my Yamaha r1 was fast...,0.9548485279083252,NEGATIVE,2021-06-11 11:57:27
2021-06-11T11:57:25.000Z,1403320464810840064,"RT @Dogecoinxx: @elonmusk Hey Elon, when we will be able to purchase Tesla Model S with Dogecoin?","RT :  Hey Elon, when we will be able to purchase Tesla Model S with Dogecoin?",0.7163018584251404,POSITIVE,2021-06-11 11:57:25
2021-06-11T11:57:25.000Z,1403320463238090753,@QTRResearch That truck is gonna set @Tesla back years if they don’t take that out behind the shed and shoot it first! @kevinolearytv tell @elonmusk you forbid him to burn anymore more money on this! Lol, That truck is gonna set Tesla back years if they don’t take that out behind the shed and shoot it first!  tell  you forbid him to burn anymore more money on this! Lol,0.6773940920829773,POSITIVE,2021-06-11 11:57:25
2021-06-11T11:57:25.000Z,1403320462063681536,"Competition? No-one could match, let alone beat, the Tesla Model S after NINE years, so Tesla said right then we'll have to do it ourselves...","Competition? No-one could match, let alone beat, the Tesla Model S after NINE years, so Tesla said right then we'll have to do it ourselves...",0.8276322484016418,POSITIVE,2021-06-11 11:57:25
2021-06-11T11:57:22.000Z,1403320452282417157,"RT @nytimes: A report showing that the richest Americans, including Jeff Bezos, Elon Musk and Warren Buffett, pay almost no taxes has refoc…","RT : A report showing that the richest Americans, including Jeff Bezos, Elon Musk and Warren Buffett, pay almost no taxes has refoc…",0.9714533090591431,NEGATIVE,2021-06-11 11:57:22
2021-06-11T11:57:22.000Z,1403320449631674373,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:57:22
2021-06-11T11:57:20.000Z,1403320442895675395,"RT @AltcoinDailyio: Breaking: Elon Musk Will Have ‘No Role’ in #Bitcoin Mining Council

https://t.co/eJseuMYiHV",RT : Breaking: Elon Musk Will Have ‘No Role’ in #Bitcoin Mining Council ,0.9994751811027527,NEGATIVE,2021-06-11 11:57:20
2021-06-11T11:57:20.000Z,1403320440966287360,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:57:20
2021-06-11T11:57:18.000Z,1403320432032374785,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:57:18
2021-06-11T11:57:17.000Z,1403320431550124032,RT @vincent13031925: Tesla Model S Plaid launch mode 😱 https://t.co/8Ac838i4J1,RT : Tesla Model S Plaid launch mode 😱 ,0.8855330944061279,NEGATIVE,2021-06-11 11:57:17
2021-06-11T11:57:17.000Z,1403320429423566848,"Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador

https://t.co/RY2MVUPzPW https://t.co/2fj1kIjFlu",Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador  ,0.9553701877593994,POSITIVE,2021-06-11 11:57:17
2021-06-11T11:57:16.000Z,1403320426990911490,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:57:16
2021-06-11T11:57:16.000Z,1403320424184922112,"PreMarket Prep Is Now Live! Go To #bz-premarket-prep Room In Benzinga Pro's Chat Tool Or Go To:

https://t.co/1VL4JLjilf

@Benzinga @SJisrael @Spus @TripleDTrader $AAPL $PYPL $YAC $DIS $GNUS $GSAT $AMC $CLOV $WISH $SBUX $XOM $CVX $RH $GME $VRTX $APPH $CSCO $TGT $WMT $NIO $TSLA $F",PreMarket Prep Is Now Live! Go To #bz-premarket-prep Room In Benzinga Pro's Chat Tool Or Go To:      $AAPL $PYPL $YAC $DIS $GNUS $GSAT $AMC $CLOV $WISH $SBUX $XOM $CVX $RH $GME $VRTX $APPH $CSCO $TGT $WMT $NIO $TSLA $F,0.9942286014556885,POSITIVE,2021-06-11 11:57:16
2021-06-11T11:57:15.000Z,1403320421236228100,RT @DMC_Ryan: I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t @elonmusk @Tesla https://t.co/pFf9UATC9d,RT : I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t  Tesla ,0.995418906211853,NEGATIVE,2021-06-11 11:57:15
2021-06-11T11:57:11.000Z,1403320405771886593,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:57:11
2021-06-11T11:57:10.000Z,1403320398507298816,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:57:10
2021-06-11T11:57:08.000Z,1403320391041306627,RT @Tesla: Presentation starts at 8:15pm Pacific https://t.co/tGZJUMralo https://t.co/xw1s6ATqus,RT Tesla: Presentation starts at 8:15pm Pacific  ,0.9982800483703613,POSITIVE,2021-06-11 11:57:08
2021-06-11T11:57:06.000Z,1403320383059771392,"RT @DimaZeniuk: Blow up the internet today Model S Plaid!!!!!🚀🔋

0-60mph:🚗............... 1.99sec.

@elonmusk @Tesla https://t.co/7sbG5kBce2",RT : Blow up the internet today Model S Plaid!!!!!🚀🔋 0-60mph:🚗............... 1.99sec.  Tesla ,0.999935507774353,NEGATIVE,2021-06-11 11:57:06
2021-06-11T11:57:05.000Z,1403320378617827331,"Other Car Makers : Lets put Android Auto/ Apple Car Play in Car

Tesla: Lets put PS5 in Car 
🤣🤣🤣

#Tesla @elonmusk",Other Car Makers : Lets put Android Auto/ Apple Car Play in Car Tesla: Lets put PS5 in Car 🤣🤣🤣 #Tesla ,0.6302809119224548,NEGATIVE,2021-06-11 11:57:05
2021-06-11T11:57:05.000Z,1403320378529923083,@elonmusk Please accept dogecoin so i can buy my Tesla 😓, Please accept dogecoin so i can buy my Tesla 😓,0.9733560085296631,NEGATIVE,2021-06-11 11:57:05
2021-06-11T11:57:03.000Z,1403320371030360066,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:57:03
2021-06-11T11:57:02.000Z,1403320367201112064,RT @BigImpactHumans: @BillyM2k @lexfridman This is already me in a Tesla when ludicrous mode is turned on https://t.co/0qJPQd1LTc,RT :   This is already me in a Tesla when ludicrous mode is turned on ,0.526202917098999,NEGATIVE,2021-06-11 11:57:02
2021-06-11T11:57:01.000Z,1403320361932836867,"RT @geoffkeighley: Live at Tesla event, @elonmusk is promising PS5-level performance in the Model S Plaid and showcasing Cyberpunk running…","RT : Live at Tesla event,  is promising PS5-level performance in the Model S Plaid and showcasing Cyberpunk running…",0.9997010231018066,POSITIVE,2021-06-11 11:57:01
2021-06-11T11:56:59.000Z,1403320352311218183,"RT @Moberg___: If you don't know this man, you will in 2 years as the next Elon Musk (minus his BS). 

King Kasian Franks

$VXV = next in l…","RT : If you don't know this man, you will in 2 years as the next Elon Musk (minus his BS). King Kasian Franks $VXV = next in l…",0.9942730069160461,POSITIVE,2021-06-11 11:56:59
2021-06-11T11:56:58.000Z,1403320351728312325,RT @vincent13031925: Tesla Model S Plaid launch mode 😱 https://t.co/8Ac838i4J1,RT : Tesla Model S Plaid launch mode 😱 ,0.8855330944061279,NEGATIVE,2021-06-11 11:56:58
2021-06-11T11:56:57.000Z,1403320344262365186,RT @FLOWInvesting: What happens when $PSWW is valued like every other EV stock? $TSLA $RIDE $CCIV $NIO $FSR $GOEV,RT : What happens when $PSWW is valued like every other EV stock? $TSLA $RIDE $CCIV $NIO $FSR $GOEV,0.9998970031738281,NEGATIVE,2021-06-11 11:56:57
2021-06-11T11:56:56.000Z,1403320343364878342,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:56:56
2021-06-11T11:56:56.000Z,1403320340206567425,@petteri_bergius @28delayslater When I went to California for the semi unveil I thought I was just going to see a semi truck unveil.  Tesla has a history of doing a “one more thing” and given all they have announced but not updated us on I can understand the hope for more.,  When I went to California for the semi unveil I thought I was just going to see a semi truck unveil. Tesla has a history of doing a “one more thing” and given all they have announced but not updated us on I can understand the hope for more.,0.9151538014411926,NEGATIVE,2021-06-11 11:56:56
2021-06-11T11:56:54.000Z,1403320331121696769,@BradMunchen TSLA entering the S&amp;P 500 was the exact moment Passive investing no longer road the efficient frontier because the weight of All Passive Investing bent then broke the curve and distorted risk/return by funneling $ blindly to where it will lose money and risk doesn't det. reward., TSLA entering the S&amp;P 500 was the exact moment Passive investing no longer road the efficient frontier because the weight of All Passive Investing bent then broke the curve and distorted risk/return by funneling $ blindly to where it will lose money and risk doesn't det. reward.,0.9999676942825317,NEGATIVE,2021-06-11 11:56:54
2021-06-11T11:56:53.000Z,1403320330073128961,"RT @coaimpaul: Reading that the richest men in the world (and they are all men) including the likes of Jeff Bezos of Amazon, Elon Musk of S…","RT : Reading that the richest men in the world (and they are all men) including the likes of Jeff Bezos of Amazon, Elon Musk of S…",0.503921627998352,POSITIVE,2021-06-11 11:56:53
2021-06-11T11:56:51.000Z,1403320318475780104,RT @BITech: In 1953 a scientist predicted a man titled 'Elon' would lead humans to Mars and crown himself 'Martian Emperor' https://t.co/RI…,RT : In 1953 a scientist predicted a man titled 'Elon' would lead humans to Mars and crown himself 'Martian Emperor' …,0.5932701230049133,POSITIVE,2021-06-11 11:56:51
2021-06-11T11:56:49.000Z,1403320311857229826,"RT @DimaZeniuk: Blow up the internet today Model S Plaid!!!!!🚀🔋

0-60mph:🚗............... 1.99sec.

@elonmusk @Tesla https://t.co/7sbG5kBce2",RT : Blow up the internet today Model S Plaid!!!!!🚀🔋 0-60mph:🚗............... 1.99sec.  Tesla ,0.999935507774353,NEGATIVE,2021-06-11 11:56:49
2021-06-11T11:56:49.000Z,1403320311316041729,"RT @PPathole: You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯 @elonmusk 

https://t.co/Q0Huf0nm0z",RT : You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯  ,0.6546339988708496,POSITIVE,2021-06-11 11:56:49
2021-06-11T11:56:48.000Z,1403320308040339456,RT @squawksquare: Breaking: Goldman Sachs reiterates Buy rating on $TSLA after Plaid event.,RT : Breaking: Goldman Sachs reiterates Buy rating on $TSLA after Plaid event.,0.9991748929023743,NEGATIVE,2021-06-11 11:56:48
2021-06-11T11:56:47.000Z,1403320303799963649,RT @gate_io: Remember Elon Musk? https://t.co/rYTWY2oYBi,RT : Remember Elon Musk? ,0.9193795919418335,NEGATIVE,2021-06-11 11:56:47
2021-06-11T11:56:45.000Z,1403320295361032192,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:56:45
2021-06-11T11:56:45.000Z,1403320293372870656,"RT @RobertKennedyJr: Vast cache of IRS info obtained by @propublica reveals how billionaires like Jeff Bezos, Elon Musk + Warren Buffett pa…","RT : Vast cache of IRS info obtained by  reveals how billionaires like Jeff Bezos, Elon Musk + Warren Buffett pa…",0.8830589652061462,NEGATIVE,2021-06-11 11:56:45
2021-06-11T11:56:44.000Z,1403320293188419588,"RT @DimaZeniuk: Blow up the internet today Model S Plaid!!!!!🚀🔋

0-60mph:🚗............... 1.99sec.

@elonmusk @Tesla https://t.co/7sbG5kBce2",RT : Blow up the internet today Model S Plaid!!!!!🚀🔋 0-60mph:🚗............... 1.99sec.  Tesla ,0.999935507774353,NEGATIVE,2021-06-11 11:56:44
2021-06-11T11:56:41.000Z,1403320279246557188,"@GameNatiX @justpompit @batubtk @BLKMDL3 @elonmusk All of them except lucid with unnecessary clutter 🤮. Reminds me of IPhone vs pre-iphone devices where they just had to look different from everybody else so they just add shit with no practical use. Plaid interior &gt;&gt;&gt;

Lucid basically a Tesla copy that's why it's tolerable",     All of them except lucid with unnecessary clutter 🤮. Reminds me of IPhone vs pre-iphone devices where they just had to look different from everybody else so they just add shit with no practical use. Plaid interior &gt;&gt;&gt; Lucid basically a Tesla copy that's why it's tolerable,0.999995231628418,NEGATIVE,2021-06-11 11:56:41
2021-06-11T11:56:41.000Z,1403320276687917058,"RT @EveryoneSaysHi1: This analyst has no shame or professional ethics, just shilling for $elonQ in order to make another $. The @SquawkCNBC…","RT : This analyst has no shame or professional ethics, just shilling for $elonQ in order to make another $. The …",0.5586202144622803,POSITIVE,2021-06-11 11:56:41
2021-06-11T11:56:39.000Z,1403320269717098497,Elon Musk is gonna wish he bought GabeCoin https://t.co/u5rjHDw8Sg #elonmusk #BSC #GABE #GABECOIN #DOGE #DOGECOIN,Elon Musk is gonna wish he bought GabeCoin  #elonmusk #BSC #GABE #GABECOIN #DOGE #DOGECOIN,0.9975982308387756,POSITIVE,2021-06-11 11:56:39
2021-06-11T11:56:39.000Z,1403320268488052736,@virginhyperloop Elon musk ideas ain’t what they used to be, Elon musk ideas ain’t what they used to be,0.9990824460983276,NEGATIVE,2021-06-11 11:56:39
2021-06-11T11:56:38.000Z,1403320266869121025,@JamesGleave1 @LucidMotors @Tesla To each their own... keep buying overpriced $tsla and miss out on underpriced $cciv,  Tesla To each their own... keep buying overpriced $tsla and miss out on underpriced $cciv,0.9419510364532471,NEGATIVE,2021-06-11 11:56:38
2021-06-11T11:56:37.000Z,1403320260003086341,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:56:37
2021-06-11T11:56:36.000Z,1403320256756695042,"RT @Manic_Marge: “Physics is the law, everything else is a recommendation.” -@elonmusk #PlaidDay #Tesla https://t.co/9iOWoXmdAK","RT : “Physics is the law, everything else is a recommendation.” - #PlaidDay #Tesla ",0.9976935982704163,POSITIVE,2021-06-11 11:56:36
2021-06-11T11:56:32.000Z,1403320240302223369,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:56:32
2021-06-11T11:56:28.000Z,1403320223378276360,RT @DMC_Ryan: I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t @elonmusk @Tesla https://t.co/pFf9UATC9d,RT : I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t  Tesla ,0.995418906211853,NEGATIVE,2021-06-11 11:56:28
2021-06-11T11:56:26.000Z,1403320216055128067,"RT @catgecoinoff: @elonmusk Yeah, cool, but is it cat-friendly?

#catge #catgecoin #doge #dogecoin #catgevsdoge #tesla #teslacat #teslacar…","RT :  Yeah, cool, but is it cat-friendly? #catge #catgecoin #doge #dogecoin #catgevsdoge #tesla #teslacat #teslacar…",0.921632707118988,NEGATIVE,2021-06-11 11:56:26
2021-06-11T11:56:25.000Z,1403320212645191684,"RT @RepJayapal: Did you pay at least $1 in federal income taxes this year? CONGRATS, you paid more income taxes than Jeff Bezos did in 2017…","RT : Did you pay at least $1 in federal income taxes this year? CONGRATS, you paid more income taxes than Jeff Bezos did in 2017…",0.9650009870529175,NEGATIVE,2021-06-11 11:56:25
2021-06-11T11:56:25.000Z,1403320210124328960,"@TruttMD @raronas @lexfridman ""Tesla ended that contest ""
The fastest cars are still petrol cars.","   ""Tesla ended that contest "" The fastest cars are still petrol cars.",0.9840149283409119,NEGATIVE,2021-06-11 11:56:25
2021-06-11T11:56:24.000Z,1403320208182419456,"@TESLAcharts I'm told by every Tesla bull that they have many billions in the bank. Ok, I believe you.
Then you really have no excuse for shitty service, shitty build quality, shitty model updates, shitty worker treatment, vaporware products, and on and on."," I'm told by every Tesla bull that they have many billions in the bank. Ok, I believe you. Then you really have no excuse for shitty service, shitty build quality, shitty model updates, shitty worker treatment, vaporware products, and on and on.",0.9999867677688599,NEGATIVE,2021-06-11 11:56:24
2021-06-11T11:56:20.000Z,1403320190398500869,RT @elonmusk: @Teslarati Tesla Europe team is doing great!,RT :  Tesla Europe team is doing great!,0.9948189854621887,POSITIVE,2021-06-11 11:56:20
2021-06-11T11:56:19.000Z,1403320184698454017,"RT @DimaZeniuk: Blow up the internet today Model S Plaid!!!!!🚀🔋

0-60mph:🚗............... 1.99sec.

@elonmusk @Tesla https://t.co/7sbG5kBce2",RT : Blow up the internet today Model S Plaid!!!!!🚀🔋 0-60mph:🚗............... 1.99sec.  Tesla ,0.999935507774353,NEGATIVE,2021-06-11 11:56:19
2021-06-11T11:56:18.000Z,1403320182131544065,Carfection: RT @drewstearne: Everything you need to know from the Tesla Model S Plaid event last night. https://t.co/ahT3ym18k7 https://t.co/ISIOMdDT5P,Carfection: RT : Everything you need to know from the Tesla Model S Plaid event last night.  ,0.9971652626991272,POSITIVE,2021-06-11 11:56:18
2021-06-11T11:56:18.000Z,1403320181863108612,"Most Talked about stock tickers today on Twitter:
1) $AMC
2) $GME
3) $TSLA
4) $SPY
5) $ORPH
6) $AMZN
7) $MEDS
8) $CLOV
9) $ATOS
10) $AAPL
https://t.co/LAua78uO1c",Most Talked about stock tickers today on Twitter: 1) $AMC 2) $GME 3) $TSLA 4) $SPY 5) $ORPH 6) $AMZN 7) $MEDS 8) $CLOV 9) $ATOS 10) $AAPL ,0.9800037741661072,NEGATIVE,2021-06-11 11:56:18
2021-06-11T11:56:17.000Z,1403320177421336585,"@elonmusk Hello Mr, Elon Musk! First let me introduce myself, I am Ah,Wali Elyasi.I'm a learner.From Afghanistan. You're one of my personal heros.I have been looking for this for a long time. To be able to contact you. I've found your page now.I want to see you up close once. Sir"," Hello Mr, Elon Musk! First let me introduce myself, I am Ah,Wali Elyasi.I'm a learner.From Afghanistan. You're one of my personal heros.I have been looking for this for a long time. To be able to contact you. I've found your page now.I want to see you up close once. Sir",0.9980903267860413,POSITIVE,2021-06-11 11:56:17
2021-06-11T11:56:17.000Z,1403320177123500033,"RT @PPathole: You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯 @elonmusk 

https://t.co/Q0Huf0nm0z",RT : You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯  ,0.6546339988708496,POSITIVE,2021-06-11 11:56:17
2021-06-11T11:56:16.000Z,1403320172904173575,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:56:16
2021-06-11T11:56:16.000Z,1403320172602081283,"RT @AstroJordy: Yep, Elon just pulled up in the Model S Plaid. So incredible. History is being made. 🚗🔥 @elonmusk @Tesla https://t.co/WcwD4…","RT : Yep, Elon just pulled up in the Model S Plaid. So incredible. History is being made. 🚗🔥  Tesla …",0.9995902180671692,POSITIVE,2021-06-11 11:56:16
2021-06-11T11:56:15.000Z,1403320168365834244,@Erdayastronaut @Tesla @elonmusk This is the futtttuuurreeee, Tesla  This is the futtttuuurreeee,0.761859118938446,POSITIVE,2021-06-11 11:56:15
2021-06-11T11:56:14.000Z,1403320166923091969,@DimaZeniuk @elonmusk @Tesla @EvaFoxU @1stMarsColonist @Kristennetten @AustinTeslaClub @28delayslater @melaniemadri @Nikola_Truth @Model3Owners Need it,  Tesla         Need it,0.9971694350242615,POSITIVE,2021-06-11 11:56:14
2021-06-11T11:56:14.000Z,1403320166256058368,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:56:14
2021-06-11T11:56:13.000Z,1403320160765755398,Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador https://t.co/mUSgUUMoTq,Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador ,0.9553701877593994,POSITIVE,2021-06-11 11:56:13
2021-06-11T11:56:12.000Z,1403320157955579904,"@cleevelyev @JoeBourton @She_sElectric @KateFantom @pluginadventure @JordeeBrompton @Tesla_Gurus @TeslaOwnersUK @DavidDu94682527 @ElectrifyingCom @FullyChargedShw Toothless did glow blue, so you could keep the name.","           Toothless did glow blue, so you could keep the name.",0.9999343156814575,NEGATIVE,2021-06-11 11:56:12
2021-06-11T11:56:11.000Z,1403320154726014979,"@Tesla, I live in the Philadelphia area and drive my model 3 a ton every day. I drive in both city and highway roads every with my commute. I would love to be a part of your FSD testing program!","Tesla, I live in the Philadelphia area and drive my model 3 a ton every day. I drive in both city and highway roads every with my commute. I would love to be a part of your FSD testing program!",0.9998598098754883,POSITIVE,2021-06-11 11:56:11
2021-06-11T11:56:10.000Z,1403320147503456257,RT @welovedogecoin1: We have been accepting #dogecoin  for a long time ....so #Tesla has no other choice .... SORRY ...welcome to the best…,RT : We have been accepting #dogecoin for a long time ....so #Tesla has no other choice .... SORRY ...welcome to the best…,0.8606712222099304,POSITIVE,2021-06-11 11:56:10
2021-06-11T11:56:09.000Z,1403320143367790594,"@HeartDocTesla Tesla is so far ahead in the game, it's insane 👊🏻"," Tesla is so far ahead in the game, it's insane 👊🏻",0.9988518953323364,POSITIVE,2021-06-11 11:56:09
2021-06-11T11:56:08.000Z,1403320140465328128,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:56:08
2021-06-11T11:56:08.000Z,1403320139186069508,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:56:08
2021-06-11T11:56:07.000Z,1403320135964844038,RT @MktsInsider: The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,RT : The Bitcoin Mining Council kicks off with MicroStrategy's boss at the helm — but Elon Musk isn't part of the group https:/…,0.9991424083709717,NEGATIVE,2021-06-11 11:56:07
2021-06-11T11:56:07.000Z,1403320134542954502,"RT @moonlight_bsc: @Tesla @elonmusk @elonmusk
 Can you fill in the blanks? 
""Dancing in the __________
 Everybody's feelin' warm and right…","RT : Tesla   Can you fill in the blanks? ""Dancing in the __________ Everybody's feelin' warm and right…",0.9998736381530762,POSITIVE,2021-06-11 11:56:07
2021-06-11T11:56:05.000Z,1403320126296903691,Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador https://t.co/eVq7GJSZuE #Bitcoin #News #BitcoinNews #BTCUSD #BTCUSDC,Elon Musk’s Tesla Can’t Say No To Bitcoin Payments In El Salvador  #Bitcoin #News #BitcoinNews #BTCUSD #BTCUSDC,0.989307701587677,POSITIVE,2021-06-11 11:56:05
